GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298096873,20260408,202604,2026,2026.2685,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,030,030,03,1,4.0,2,1,2,1.5748031496063,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260408030000,https://www.indiatvnews.com/news/world/what-trump-said-full-text-of-us-president-s-two-week-iran-ceasefire-announcement-2026-04-08-1036690
1298096874,20260408,202604,2026,2026.2685,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,060,060,06,2,6.0,1,1,1,-0.31380753138075,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,1,Iran,IR,IR,,32,53,IR,20260408030000,https://www.41nbc.com/trump-republican-clay-fuller-marjorie-taylor-greene-house-seat-election/
1298096875,20260408,202604,2026,2026.2685,,,,,,,,,,,JOR,JORDAN,JOR,,,,,,,,1,043,043,04,1,2.8,10,1,10,2.31481481481481,0,,,,,,,,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,20260408030000,http://dailyexpress.com.my/news/279039/repairs-begin-on-kampung-kepayan-baru-padi-dam/
1298096876,20260408,202604,2026,2026.2685,,,,,,,,,,,JUD,MAGISTRATE,,,,,,JUD,,,1,042,042,04,1,1.9,10,1,10,-7.07964601769912,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260408030000,https://www.perthnow.com.au/news/crime/live-issue-in-grace-tame-abusers-harassment-case-c-22109485
1298096877,20260408,202604,2026,2026.2685,,,,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,100,100,10,3,-5.0,10,1,10,-10.126582278481,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260408030000,https://www.stomp.sg/trending-now/fatal-chinatown-accident-woman-charged-causing-death-6-year-old-girl-injuring-mother
1298096878,20260408,202604,2026,2026.2685,,,,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,042,042,04,1,1.9,2,1,2,0.66371681415929,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260408030000,https://www.washingtonexaminer.com/news/campaigns/congressional/4519876/michigan-hopeful-abdul-el-sayed-labels-trump-netanyahu-donkey-iran-war/
1298096879,20260408,202604,2026,2026.2685,,,,,,,,,,,MED,WRITER,,,,,,MED,,,1,043,043,04,1,2.8,100,1,100,9.85915492957747,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260408030000,https://www.justjared.com/photo-gallery/5305352/natasha-lyonne-euphoria-season-three-premiere-04/
1298096880,20260408,202604,2026,2026.2685,,,,,,,,,,,MNCUSA,AFLAC,USA,,,,,MNC,,,1,190,190,19,4,-10.0,5,1,5,-2.86195286195286,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260408030000,https://insurancenewsnet.com/oarticle/virginia-orders-rate-cuts-for-aflac-policies
1298096881,20260408,202604,2026,2026.2685,,,,,,,,,,,MUS,MAURITIUS,MUS,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.25316455696202,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260408030000,https://www.jagonews24.com/en/national/news/91591
1298096882,20260408,202604,2026,2026.2685,,,,,,,,,,,MUS,MAURITIUS,MUS,,,,,,,,0,042,042,04,1,1.9,18,1,10,0.25316455696202,0,,,,,,,,1,Mauritius,MP,MP,,16,146,MP,1,Mauritius,MP,MP,,16,146,MP,20260408030000,https://www.jagonews24.com/en/national/news/91591
1298096883,20260408,202604,2026,2026.2685,,,,,,,,,,,MUS,MAURITIUS,MUS,,,,,,,,0,044,044,04,1,2.5,10,1,10,0.25316455696202,0,,,,,,,,1,Mauritius,MP,MP,,16,146,MP,1,Mauritius,MP,MP,,16,146,MP,20260408030000,https://www.jagonews24.com/en/national/news/91591
1298096884,20260408,202604,2026,2026.2685,,,,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-3.00230946882217,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260408030000,http://dailyexpress.com.my/news/279038/unavoidable-say-forwarders-if-fuel-prices-go-up-due-to-higher-freight-charges/
1298096885,20260408,202604,2026,2026.2685,,,,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,130,130,13,3,-4.4,4,1,4,-0.28943560057887,0,,,,,,,,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20260408030000,https://naija247news.com/kwankwaso-warns-adc-factional-chairman-bala-over-actions-undermining-democracy/
1298096886,20260408,202604,2026,2026.2685,,,,,,,,,,,NLD,THE NETHERLAND,NLD,,,,,,,,1,043,043,04,1,2.8,5,1,5,2.4330900243309,0,,,,,,,,1,Netherlands,NL,NL,,52.5,5.75,NL,1,Netherlands,NL,NL,,52.5,5.75,NL,20260408030000,https://thesun.ng/nnpc-rolls-out-new-crude-grade-cawthorne-into-global-market/
1298096887,20260408,202604,2026,2026.2685,,,,,,,,,,,OMN,OMAN,OMN,,,,,,,,1,061,061,06,2,6.4,10,1,10,-4.32432432432433,0,,,,,,,,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260408030000,https://english.news.cn/africa/20260408/b1ec96e8d3694e2d9f083f0208dd1ce6/c.html
1298096888,20260408,202604,2026,2026.2685,,,,,,,,,,,PAK,ISLAMABAD,PAK,,,,,,,,0,030,030,03,1,4.0,3,1,3,4.25,0,,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260408030000,https://www.businesstoday.in/world/story/pakistan-invites-us-and-iran-for-peace-talks-in-islamabad-after-ceasefire-agreement-524540-2026-04-08
1298096889,20260408,202604,2026,2026.2685,,,,,,,,,,,PHL,PHILIPPINE,PHL,,,,,,,,1,040,040,04,1,1.0,2,1,2,2.82685512367491,0,,,,,,,,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,24210,14.6042,120.982,-2437894,20260408030000,https://www.philstar.com/entertainment/2026/04/08/2519547/fil-am-the-pitt-star-isa-briones-highlights-industry-inclusion-progress
1298096890,20260408,202604,2026,2026.2685,,,,,,,,,,,PHL,PHILIPPINE,PHL,,,,,,,,1,042,042,04,1,1.9,2,1,2,8.25688073394495,0,,,,,,,,4,"Alabang, Muntinlupa City, Philippines",RP,RPL4,24229,14.4172,121.036,-2407509,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260408030000,https://www.philstar.com/lifestyle/modern-living/2026/04/08/2516999/blims-introduces-elle-home-parisian-chic-you-will-fall-love-with
1298096891,20260408,202604,2026,2026.2685,,,,,,,,,,,PHL,PHILIPPINE,PHL,,,,,,,,1,042,042,04,1,1.9,4,1,4,8.25688073394495,0,,,,,,,,4,"Alabang, Muntinlupa City, Philippines",RP,RPL4,24229,14.4172,121.036,-2407509,4,"Alabang, Muntinlupa City, Philippines",RP,RPL4,24229,14.4172,121.036,-2407509,20260408030000,https://www.philstar.com/lifestyle/modern-living/2026/04/08/2516999/blims-introduces-elle-home-parisian-chic-you-will-fall-love-with
1298096892,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,SAN DIEGO,USA,,,,,,,,1,031,031,03,1,5.2,10,1,10,0,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260408030000,https://www.halldale.com/safety-critical-industries/san-diego-harbor-police-live-fire-training-simulator
1298096893,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,4,1,4,4.1095890410959,0,,,,,,,,3,"Toledo Express Airport, Ohio, United States",US,USOH,,41.5925,-83.8061,1083057,3,"Toledo Express Airport, Ohio, United States",US,USOH,,41.5925,-83.8061,1083057,20260408030000,https://thevwindependent.com/news/2026/04/07/honor-flight-to-take-off-next-tuesday/
1298096894,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,046,046,04,1,7.0,6,1,6,-0.26595744680851,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260408030000,https://www.wineandspiritsmagazine.com/feature-story/restaurant-poll-interviews/joseph-delissio-on-building-a-new-list-at-the-river-cafe-in-brooklyn
1298096895,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,4,1,4,-0.77720207253886,0,,,,,,,,3,"Indian Springs, Alabama, United States",US,USAL,,32.2524,-88.1009,156511,3,"Indian Springs, Alabama, United States",US,USAL,,32.2524,-88.1009,156511,20260408030000,https://www.therandolphleader.com/2026/04/07/fincher-gop-family-feud-growing-in-2026/
1298096896,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.21212121212121,0,,,,,,,,3,"Boynton Beach, Florida, United States",US,USFL,,26.5253,-80.0664,279303,3,"Boynton Beach, Florida, United States",US,USFL,,26.5253,-80.0664,279303,20260408030000,https://www.wptv.com/community/lets-hear-it/residents-raise-concerns-over-lack-of-shade-shelter-at-bus-stops-along-boynton-beach-boulevard
1298096897,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,WYOMING,USA,,,,,,,,0,051,051,05,1,3.4,6,1,6,-2.29226361031519,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260408030000,https://www.sweetwaternow.com/hageman-supports-trump-as-he-makes-genocidal-iran-statement/
1298096898,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,TEXAS,USA,,,,,,,,1,051,051,05,1,3.4,3,1,3,-3.43170899107756,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,1,Iran,IR,IR,,32,53,IR,20260408030000,https://www.naturalnews.com/2026-04-07-us-lng-exports-reach-record-high-march.html
1298096899,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.59006211180124,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260408030000,https://www.khq.com/news/lets-go-washington-to-sue-steve-hobbs-for-denying-millionaires-tax-referendum/article_ef44fa7c-8057-45dc-955f-34fdb6a111db.html
1298096900,20260408,202604,2026,2026.2685,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,190,190,19,4,-10.0,4,1,4,0.66371681415929,0,,,,,,,,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,3,"Lincoln Park, Michigan, United States",US,USMI,,42.2506,-83.1785,630462,20260408030000,https://www.washingtonexaminer.com/news/campaigns/congressional/4519876/michigan-hopeful-abdul-el-sayed-labels-trump-netanyahu-donkey-iran-war/
1298096901,20260408,202604,2026,2026.2685,,,,,,,,,,,USAJUD,WISCONSIN,USA,,,,,JUD,,,1,190,190,19,4,-10.0,6,1,6,1.31332082551595,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260408030000,https://www.nbcnews.com/politics/2026-election/liberal-chris-taylor-wins-wisconsin-supreme-court-race-rcna266253
1298096902,20260408,202604,2026,2026.2685,,,,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,026,026,02,1,4.0,1,1,1,-5.20169851380042,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408030000,https://www.independent.co.uk/news/world/americas/us-politics/pete-hegseth-trump-iran-war-b2953339.html
1298096903,20260408,202604,2026,2026.2685,,,,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,040,040,04,1,1.0,1,1,1,-5.20169851380042,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408030000,https://www.independent.co.uk/news/world/americas/us-politics/pete-hegseth-trump-iran-war-b2953339.html
1298096904,20260408,202604,2026,2026.2685,,,,,,,,,,,VNM,VIETNAM,VNM,,,,,,,,1,042,042,04,1,1.9,3,1,3,4.1095890410959,0,,,,,,,,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,3,"Toledo Express Airport, Ohio, United States",US,USOH,,41.5925,-83.8061,1083057,20260408030000,https://thevwindependent.com/news/2026/04/07/honor-flight-to-take-off-next-tuesday/
1298096905,20260408,202604,2026,2026.2685,,,,,,,,,,,VNM,VIETNAM,VNM,,,,,,,,1,042,042,04,1,1.9,2,1,2,4.1095890410959,0,,,,,,,,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20260408030000,https://thevwindependent.com/news/2026/04/07/honor-flight-to-take-off-next-tuesday/
1298096906,20260408,202604,2026,2026.2685,AFG,AFGHANISTAN,AFG,,,,,,,,AFGCVL,AFGHANISTAN,AFG,,,,,CVL,,,0,173,173,17,4,-5.0,4,1,4,-10.4433497536946,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260408030000,https://home.nzcity.co.nz/news/article.aspx?id=443496
1298096907,20260408,202604,2026,2026.2685,AFG,AFGHANISTAN,AFG,,,,,,,,MED,MEDIA,,,,,,MED,,,1,190,190,19,4,-10.0,1,1,1,-10.4433497536946,1,Afghanistan,AF,AF,,33,66,AF,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,1,Afghanistan,AF,AF,,33,66,AF,20260408030000,https://home.nzcity.co.nz/news/article.aspx?id=443496
1298096908,20260408,202604,2026,2026.2685,AGR,FARMER,,,,,,AGR,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,-3.05343511450381,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,0,,,,,,,,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20260408030000,https://www.thejakartapost.com/business/2026/04/08/farmers-association-warns-of-prolonged-fertilizer-crunch.html
1298096909,20260408,202604,2026,2026.2685,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,4,1,4,2.39808153477218,4,"Gulf News, Dubayy, United Arab Emirates",AE,AE03,28575,25.1877,55.2529,11414118,0,,,,,,,,4,"Gulf News, Dubayy, United Arab Emirates",AE,AE03,28575,25.1877,55.2529,11414118,20260408030000,https://www.businesstoday.in/nri/story/uae-launches-new-tourism-support-package-aiming-to-ease-sectors-pressure-amid-war-in-iran-524439-2026-04-08
1298096910,20260408,202604,2026,2026.2685,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,MED,WRITER,,,,,,MED,,,0,070,070,07,2,7.0,2,1,2,6.40138408304498,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260408030000,https://www.khaleejtimes.com/lifestyle/dubai-workation-hotels-remote-work-offers-uae
1298096911,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,-2.15716486902928,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,0,,,,,,,,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,20260408030000,https://www.nvi.com.au/story/9217263/australia-urged-to-push-back-against-trump-war-rhetoric/
1298096912,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,4,1,4,-1.39616055846422,4,"Mornington, Victoria, Australia",AS,AS07,5405,-38.2167,145.033,-1588943,0,,,,,,,,4,"Phillip Island, Victoria, Australia",AS,AS07,5405,-38.4732,145.228,-1594794,20260408030000,https://www.mpnews.com.au/2026/04/08/luxury-home-shows-filming-at-odds-with-homelessness-crisis/
1298096913,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,3,1,3,2.64200792602378,4,"Arthur Park, New South Wales, Australia",AS,AS02,4972,-33.9318,151.043,11347725,0,,,,,,,,4,"Arthur Park, New South Wales, Australia",AS,AS02,4972,-33.9318,151.043,11347725,20260408030000,https://www.theleader.com.au/story/9217635/bayside-council-scraps-new-years-eve-fireworks-for-2027/
1298096914,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,2.64200792602378,4,"Booralee Park, New South Wales, Australia",AS,AS02,4963,-33.9485,151.201,11348065,0,,,,,,,,4,"Booralee Park, New South Wales, Australia",AS,AS02,4963,-33.9485,151.201,11348065,20260408030000,https://www.theleader.com.au/story/9217635/bayside-council-scraps-new-years-eve-fireworks-for-2027/
1298096915,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,080,080,08,2,5.0,2,1,2,-1.03950103950104,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260408030000,https://www.pedestrian.tv/entertainment/meryl-streep-anna-wintour-vogue-cover/
1298096916,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2.0,6,1,4,-9.15593705293274,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,0,,,,,,,,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,20260408030000,https://www.nvi.com.au/story/9217264/months-in-custody-for-war-crime-accused-roberts-smith/
1298096917,20260408,202604,2026,2026.2685,AUS,QUEENSLAND,AUS,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-6.72853828306264,4,"Mediterranean Sea, Oceans (general), Oceans",OS,OS00,,35,20,-121459,0,,,,,,,,4,"Mediterranean Sea, Oceans (general), Oceans",OS,OS00,,35,20,-121459,20260408030000,https://www.perthnow.com.au/news/crime/river-to-sea-accused-denies-hateful-speech-intent-c-22109001
1298096918,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-10.4433497536946,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260408030000,https://home.nzcity.co.nz/news/article.aspx?id=443496
1298096919,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,2,1,2,-11.8032786885246,4,"Uruzgan, Oruzgan, Afghanistan",AF,AF39,3751,32.9277,66.6325,-3386012,0,,,,,,,,4,"Uruzgan, Oruzgan, Afghanistan",AF,AF39,3751,32.9277,66.6325,-3386012,20260408030000,https://www.perthnow.com.au/news/crime/the-war-crime-allegations-ben-roberts-smith-is-facing-explained-c-22109397
1298096920,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,193,193,19,4,-10.0,2,1,2,-11.8032786885246,4,"Silverwater, New South Wales, Australia",AS,AS02,5096,-33.104,151.564,11430694,0,,,,,,,,4,"Silverwater, New South Wales, Australia",AS,AS02,5096,-33.104,151.564,11430694,20260408030000,https://www.perthnow.com.au/news/crime/the-war-crime-allegations-ben-roberts-smith-is-facing-explained-c-22109397
1298096921,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,AFG,AFGHANISTAN,AFG,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-10.4433497536946,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260408030000,https://home.nzcity.co.nz/news/article.aspx?id=443496
1298096922,20260408,202604,2026,2026.2685,AUS,SYDNEY,AUS,,,,,,,,AUSCOP,AUSTRALIA,AUS,,,,,COP,,,1,043,043,04,1,2.8,2,1,2,-10.4433497536946,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260408030000,https://home.nzcity.co.nz/news/article.aspx?id=443496
1298096923,20260408,202604,2026,2026.2685,AUS,AUSTRALIAN,AUS,,,,,,,,AUSCVL,AUSTRALIA,AUS,,,,,CVL,,,1,112,112,11,3,-2.0,2,1,2,-6.35451505016723,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,20260408030000,https://www.westernadvocate.com.au/story/9217485/daniel-duggan-fire-erupts-at-home-amid-extradition-fight/
1298096924,20260408,202604,2026,2026.2685,AUS,AUSTRALIAN,AUS,,,,,,,,AUSGOV,AUSTRALIAN,AUS,,,,,GOV,,,0,080,080,08,2,5.0,3,1,3,-2.15716486902928,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,4,"Gunnedah, New South Wales, Australia",AS,AS02,5096,-30.9806,150.258,-1577071,20260408030000,https://www.nvi.com.au/story/9217263/australia-urged-to-push-back-against-trump-war-rhetoric/
1298096925,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,072,072,07,2,8.3,4,1,4,-6.35451505016723,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,4,"Saddleback Mountain, New South Wales, Australia",AS,AS02,5081,-34.6985,150.793,-1598779,20260408030000,https://www.westernadvocate.com.au/story/9217485/daniel-duggan-fire-erupts-at-home-amid-extradition-fight/
1298096926,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,CHNUAF,CHINA,CHN,,,,,UAF,,,1,072,072,07,2,8.3,4,1,4,-6.35451505016723,4,"Bundaleer, South Australia, Australia",AS,AS05,5294,-33.4667,138.533,-1562772,4,"Bundaleer, South Australia, Australia",AS,AS05,5294,-33.4667,138.533,-1562772,4,"Bundaleer, South Australia, Australia",AS,AS05,5294,-33.4667,138.533,-1562772,20260408030000,https://www.westernadvocate.com.au/story/9217485/daniel-duggan-fire-erupts-at-home-amid-extradition-fight/
1298096927,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,173,173,17,4,-5.0,2,1,2,-7.07964601769912,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260408030000,https://www.perthnow.com.au/news/crime/live-issue-in-grace-tame-abusers-harassment-case-c-22109485
1298096928,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,040,040,04,1,1.0,1,1,1,-5.01672240802675,1,Australia,AS,AS,,-25,135,AS,1,Iran,IR,IR,,32,53,IR,1,Australia,AS,AS,,-25,135,AS,20260408030000,https://www.abc.net.au/news/2026-04-08/albanese-denounces-trump-iran-rhetoric/106527034
1298096929,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,040,040,04,1,1.0,3,1,3,-5.01672240802675,1,Australia,AS,AS,,-25,135,AS,1,Israel,IS,IS,,31.5,34.75,IS,1,Australia,AS,AS,,-25,135,AS,20260408030000,https://www.abc.net.au/news/2026-04-08/albanese-denounces-trump-iran-rhetoric/106527034
1298096930,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,GOV,SOVEREIGN,,,,,,GOV,,,0,040,040,04,1,1.0,1,1,1,-5.01672240802675,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260408030000,https://www.abc.net.au/news/2026-04-08/albanese-denounces-trump-iran-rhetoric/106527034
1298096931,20260408,202604,2026,2026.2685,AUS,AUSTRALIA,AUS,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,071,071,07,2,7.4,4,1,4,-1.39616055846422,4,"Mornington, Victoria, Australia",AS,AS07,5405,-38.2167,145.033,-1588943,4,"Mornington, Victoria, Australia",AS,AS07,5405,-38.2167,145.033,-1588943,4,"Mornington, Victoria, Australia",AS,AS07,5405,-38.2167,145.033,-1588943,20260408030000,https://www.mpnews.com.au/2026/04/08/luxury-home-shows-filming-at-odds-with-homelessness-crisis/
